;Model;Strategy;Vectorizer;N-Gram;Sampling Strategy;Accuracy;Macro-F1;Sampled_Hyperparameters;Vec_N-Gram
235;FFNN;prep_standard;BoW;(1, 3);Tomek (Undersampling);0.7303252885624344;0.6681985938685591;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 3)"
236;FFNN;prep_standard;BoW;(1, 3);Tomek (Undersampling);0.7355718782791185;0.6833931718326679;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 3)"
237;FFNN;prep_standard;BoW;(1, 3);Tomek (Undersampling);0.7439664218258132;0.6862295054936642;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 3)"
238;FFNN;prep_standard;BoW;(1, 3);Tomek (Undersampling);0.7261280167890871;0.6739952528567166;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 3)"
239;FFNN;prep_standard;BoW;(1, 3);Tomek (Undersampling);0.7387198321091291;0.6848722496545537;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 3)"
240;Naive Bayes;prep_standard;BoW;(1, 4);None (Imbalanced);0.7072402938090241;0.6214374042216516;{'alpha': 0.1, 'fit_prior': True};"BoW
(1, 4)"
241;Naive Bayes;prep_standard;BoW;(1, 4);None (Imbalanced);0.7177334732423925;0.6298175512126579;{'alpha': 1.0, 'fit_prior': True};"BoW
(1, 4)"
242;Naive Bayes;prep_standard;BoW;(1, 4);None (Imbalanced);0.70199370409234;0.633615460720666;{'alpha': 1.0, 'fit_prior': False};"BoW
(1, 4)"
243;Naive Bayes;prep_standard;BoW;(1, 4);None (Imbalanced);0.6841552990556139;0.6160501558598072;{'alpha': 0.1, 'fit_prior': False};"BoW
(1, 4)"
244;Naive Bayes;prep_standard;BoW;(1, 4);None (Imbalanced);0.6915005246589717;0.6257835556892319;{'alpha': 0.5, 'fit_prior': False};"BoW
(1, 4)"
245;Naive Bayes;prep_standard;BoW;(1, 4);None (Imbalanced);0.7072402938090241;0.6214374042216516;{'alpha': 0.1, 'fit_prior': True};"BoW
(1, 4)"
246;Naive Bayes;prep_standard;BoW;(1, 4);None (Imbalanced);0.6915005246589717;0.6257835556892319;{'alpha': 0.5, 'fit_prior': False};"BoW
(1, 4)"
247;Naive Bayes;prep_standard;BoW;(1, 4);None (Imbalanced);0.6841552990556139;0.6160501558598072;{'alpha': 0.1, 'fit_prior': False};"BoW
(1, 4)"
248;Naive Bayes;prep_standard;BoW;(1, 4);None (Imbalanced);0.70199370409234;0.633615460720666;{'alpha': 1.0, 'fit_prior': False};"BoW
(1, 4)"
249;Naive Bayes;prep_standard;BoW;(1, 4);None (Imbalanced);0.6915005246589717;0.6257835556892319;{'alpha': 0.5, 'fit_prior': False};"BoW
(1, 4)"
250;FFNN;prep_standard;BoW;(1, 4);None (Imbalanced);0.7366211962224554;0.6760671630352763;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
251;FFNN;prep_standard;BoW;(1, 4);None (Imbalanced);0.7376705141657922;0.6799449793307719;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
252;FFNN;prep_standard;BoW;(1, 4);None (Imbalanced);0.7387198321091291;0.6831259452892274;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
253;FFNN;prep_standard;BoW;(1, 4);None (Imbalanced);0.7555089192025184;0.7055561564633269;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
254;FFNN;prep_standard;BoW;(1, 4);None (Imbalanced);0.7481636935991606;0.693609970861452;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
255;FFNN;prep_standard;BoW;(1, 4);None (Imbalanced);0.7376705141657922;0.6799449793307719;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
256;FFNN;prep_standard;BoW;(1, 4);None (Imbalanced);0.7198321091290661;0.6677785290175532;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
257;FFNN;prep_standard;BoW;(1, 4);None (Imbalanced);0.7481636935991606;0.693609970861452;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
258;FFNN;prep_standard;BoW;(1, 4);None (Imbalanced);0.7376705141657922;0.6799449793307719;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
259;FFNN;prep_standard;BoW;(1, 4);None (Imbalanced);0.7366211962224554;0.693074826919851;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
260;Naive Bayes;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.6820566631689402;0.5804575909600906;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 4)"
261;Naive Bayes;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.683105981112277;0.5850532972205404;{'alpha': 0.5, 'fit_prior': True};"BoW
(1, 4)"
262;Naive Bayes;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.6873032528856243;0.5928043079328044;{'alpha': 1.0, 'fit_prior': False};"BoW
(1, 4)"
263;Naive Bayes;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.689401888772298;0.5916404366704184;{'alpha': 0.1, 'fit_prior': True};"BoW
(1, 4)"
264;Naive Bayes;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.6820566631689402;0.5804575909600906;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 4)"
265;Naive Bayes;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.6820566631689402;0.5804575909600906;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 4)"
266;Naive Bayes;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.689401888772298;0.5916404366704184;{'alpha': 0.1, 'fit_prior': True};"BoW
(1, 4)"
267;Naive Bayes;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.689401888772298;0.5916404366704184;{'alpha': 0.1, 'fit_prior': True};"BoW
(1, 4)"
268;Naive Bayes;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.683105981112277;0.5850532972205404;{'alpha': 0.5, 'fit_prior': False};"BoW
(1, 4)"
269;Naive Bayes;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.6873032528856243;0.5928043079328044;{'alpha': 1.0, 'fit_prior': False};"BoW
(1, 4)"
270;FFNN;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.6904512067156349;0.6306021662557525;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
271;FFNN;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.695697796432319;0.6275695366376811;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
272;FFNN;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.6694648478488983;0.6178040484478772;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
273;FFNN;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.6736621196222455;0.6174538772248978;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
274;FFNN;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.6904512067156349;0.6306021662557525;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
275;FFNN;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.6883525708289612;0.6333768869222999;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
276;FFNN;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.6799580272822665;0.6135925232959131;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
277;FFNN;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.6736621196222455;0.6174538772248978;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
278;FFNN;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.6935991605456453;0.6425205862688763;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
279;FFNN;prep_standard;BoW;(1, 4);SMOTE (Oversampling);0.6820566631689402;0.6308047450801918;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
280;Naive Bayes;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.6820566631689402;0.5854857089066763;{'alpha': 0.5, 'fit_prior': False};"BoW
(1, 4)"
281;Naive Bayes;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.6799580272822665;0.5780143122422087;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 4)"
282;Naive Bayes;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.6820566631689402;0.5854857089066763;{'alpha': 0.5, 'fit_prior': True};"BoW
(1, 4)"
283;Naive Bayes;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.6862539349422875;0.5883055598548556;{'alpha': 0.1, 'fit_prior': False};"BoW
(1, 4)"
284;Naive Bayes;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.6862539349422875;0.5883055598548556;{'alpha': 0.1, 'fit_prior': True};"BoW
(1, 4)"
285;Naive Bayes;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.6862539349422875;0.5883055598548556;{'alpha': 0.1, 'fit_prior': True};"BoW
(1, 4)"
286;Naive Bayes;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.6862539349422875;0.5883055598548556;{'alpha': 0.1, 'fit_prior': False};"BoW
(1, 4)"
287;Naive Bayes;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.6799580272822665;0.5780143122422087;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 4)"
288;Naive Bayes;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.6820566631689402;0.5854857089066763;{'alpha': 0.5, 'fit_prior': False};"BoW
(1, 4)"
289;Naive Bayes;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.6862539349422875;0.5883055598548556;{'alpha': 0.1, 'fit_prior': True};"BoW
(1, 4)"
290;FFNN;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.6998950682056663;0.6351255939237684;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
291;FFNN;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.6694648478488983;0.6100186837797003;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
292;FFNN;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.7072402938090241;0.6498810745958243;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
293;FFNN;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.6757607555089192;0.6209216454933957;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
294;FFNN;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.6768100734522561;0.6115566493054483;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
295;FFNN;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.6998950682056663;0.6351255939237684;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
296;FFNN;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.689401888772298;0.6289631505201678;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
297;FFNN;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.6977964323189927;0.6408449618063291;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
298;FFNN;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.6820566631689402;0.6273377768373537;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
299;FFNN;prep_standard;BoW;(1, 4);SMOTETomek (Combined);0.6946484784889821;0.6386082250102474;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
300;Naive Bayes;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.6988457502623295;0.6331619999224601;{'alpha': 1.0, 'fit_prior': False};"BoW
(1, 4)"
301;Naive Bayes;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.6988457502623295;0.6331619999224601;{'alpha': 1.0, 'fit_prior': False};"BoW
(1, 4)"
302;Naive Bayes;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.7145855194123819;0.6282011603497168;{'alpha': 1.0, 'fit_prior': True};"BoW
(1, 4)"
303;Naive Bayes;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.6789087093389297;0.6007432276272328;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 4)"
304;Naive Bayes;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.7145855194123819;0.6282011603497168;{'alpha': 1.0, 'fit_prior': True};"BoW
(1, 4)"
305;Naive Bayes;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.6841552990556139;0.6144224219496796;{'alpha': 0.1, 'fit_prior': False};"BoW
(1, 4)"
306;Naive Bayes;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.6967471143756558;0.6029316012580984;{'alpha': 0.01, 'fit_prior': True};"BoW
(1, 4)"
307;Naive Bayes;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.6925498426023085;0.6307836359477607;{'alpha': 0.5, 'fit_prior': False};"BoW
(1, 4)"
308;Naive Bayes;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.6988457502623295;0.6331619999224601;{'alpha': 1.0, 'fit_prior': False};"BoW
(1, 4)"
309;Naive Bayes;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.6967471143756558;0.6029316012580984;{'alpha': 0.01, 'fit_prior': True};"BoW
(1, 4)"
310;FFNN;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.751311647429171;0.7058230562187452;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
311;FFNN;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.7387198321091291;0.6774099224224885;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
312;FFNN;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.7408184679958028;0.6741482489049687;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
313;FFNN;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.7418677859391396;0.6898740062198497;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
314;FFNN;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.7408184679958028;0.6892762247801008;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
315;FFNN;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.7366211962224554;0.6738213174872029;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
316;FFNN;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.7408184679958028;0.6878986091657323;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
317;FFNN;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.7397691500524659;0.686318156008778;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
318;FFNN;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.7418677859391396;0.6898740062198497;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
319;FFNN;prep_standard;BoW;(1, 4);Tomek (Undersampling);0.7523609653725079;0.7013112851901578;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
320;Naive Bayes;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.683105981112277;0.6416733568751285;{'alpha': 0.5, 'fit_prior': False};"TF-IDF
(1, 1)"
321;Naive Bayes;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.664218258132214;0.6210988301010704;{'alpha': 0.1, 'fit_prior': False};"TF-IDF
(1, 1)"
322;Naive Bayes;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.683105981112277;0.6416733568751285;{'alpha': 0.5, 'fit_prior': False};"TF-IDF
(1, 1)"
323;Naive Bayes;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.683105981112277;0.6416733568751285;{'alpha': 0.5, 'fit_prior': False};"TF-IDF
(1, 1)"
324;Naive Bayes;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.7093389296956978;0.556703065708769;{'alpha': 0.5, 'fit_prior': True};"TF-IDF
(1, 1)"
325;Naive Bayes;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.6998950682056663;0.6290304711292909;{'alpha': 1.0, 'fit_prior': False};"TF-IDF
(1, 1)"
326;Naive Bayes;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.7093389296956978;0.556703065708769;{'alpha': 0.5, 'fit_prior': True};"TF-IDF
(1, 1)"
327;Naive Bayes;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.7093389296956978;0.556703065708769;{'alpha': 0.5, 'fit_prior': True};"TF-IDF
(1, 1)"
328;Naive Bayes;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.7093389296956978;0.556703065708769;{'alpha': 0.5, 'fit_prior': True};"TF-IDF
(1, 1)"
329;Naive Bayes;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.683105981112277;0.6416733568751285;{'alpha': 0.5, 'fit_prior': False};"TF-IDF
(1, 1)"
330;FFNN;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.7156348373557188;0.6674694685700975;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
331;FFNN;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.7261280167890871;0.6700380565179778;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
332;FFNN;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.727177334732424;0.6680623129076738;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
333;FFNN;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.7250786988457503;0.6753159590256018;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
334;FFNN;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.7292759706190975;0.6896593046935907;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
335;FFNN;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.7313746065057712;0.6813743257805864;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
336;FFNN;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.7313746065057712;0.6813743257805864;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
337;FFNN;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.7366211962224554;0.6882791613901786;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
338;FFNN;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.7355718782791185;0.6912184181350911;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
339;FFNN;prep_standard;TF-IDF;(1, 1);None (Imbalanced);0.7345225603357818;0.6890504368498486;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
340;Naive Bayes;prep_standard;TF-IDF;(1, 1);SMOTE (Oversampling);0.6589716684155299;0.6100947278330628;{'alpha': 0.5, 'fit_prior': True};"TF-IDF
(1, 1)"
341;Naive Bayes;prep_standard;TF-IDF;(1, 1);SMOTE (Oversampling);0.6537250786988458;0.6104556366984987;{'alpha': 1.0, 'fit_prior': False};"TF-IDF
(1, 1)"
